manufacturer,category,subcategory,gwp_total,gwp_use_ratio,lifetime,gwp_manufacturing_ratio,screen_size,weight
Dell,Workplace,Monitor,134.30119159643718,0.12862030816453313,5.992621218236507,1.072473686861529,15.0,3.0
Dell,Workplace,Monitor,1676.513388289733,0.4544645202016654,5.97276328378899,0.4033999384058672,11.7,18.32
Dell,Workplace,Laptop,200.99907565330602,0.09516747424394634,2.003497756990851,1.1504474129219016,2.4,0.73
Dell,Workplace,Monitor,2074.544136297637,0.2781668270427113,5.971211773419335,0.6324196038470402,24.0,10.79
Dell,Workplace,Monitor,351.4984322692228,0.055546142653776893,6.003902535149728,1.3808175942703205,50.4,1.52
Dell,Workplace,Laptop,2255.726549475543,0.5021028707980604,5.042428584166147,0.11846464477697952,27.7,21.97
Dell,Workplace,Desktop,122.40533317542656,0.2177974762508175,4.000884374885101,1.1567159109532144,10.8,4.41
Dell,Workplace,Laptop,1567.932439317085,0.2999419126057576,5.013118437575512,0.21573729728846464,13.1,17.14
Dell,Workplace,Monitor,1094.148361202881,0.3053305469567263,4.969960961490851,0.5827164430268759,26.9,10.41
Dell,Workplace,Laptop,945.2766376377234,0.061307852037359827,4.033277249533882,1.224232774887935,31.4,6.48
Dell,Workplace,Laptop,1395.2257669287249,0.22063993016337882,5.008749214447502,0.5828994001541102,27.6,5.46
Dell,Workplace,Laptop,355.5436585175343,0.24837036889220418,2.02216173705184,0.684871800890966,8.9,4.26
Dell,Workplace,Laptop,980.6358965711328,0.43938392152503997,4.992816781445458,0.28088973863615857,7.6,5.84
Dell,Workplace,Laptop,2079.7540777325253,0.5978899848905002,5.002646428128304,0.20227160069988837,4.3,17.78
Dell,Workplace,Laptop,674.0009554749957,0.3174800263053708,4.9933926800606745,0.6329819563062078,8.7,7.87
Dell,Workplace,Desktop,277.9984619950079,0.14527865585739752,4.0155984091923855,0.6531103052784054,23.3,2.84
Dell,Workplace,Monitor,1004.7199474509408,0.17134824987980185,4.995758058177592,0.47320067147854844,11.8,6.05
Dell,Workplace,Desktop,1548.6585139905314,0.24888331642627842,4.966252296868412,0.4485228505042634,2.4,12.03
Dell,Workplace,Monitor,1413.7419267969683,0.19490006274168667,5.008869757391692,0.6192571400210768,20.5,14.7
Dell,Workplace,Monitor,2635.1932976887533,0.46376108749564054,6.003203046511322,0.259798284901535,19.5,14.29
Dell,Workplace,Desktop,550.4977528438283,0.316403642897752,3.0337139294579174,0.32599276647624326,3.8,6.05
Dell,Workplace,Desktop,940.1648908758258,0.4414200223492116,3.9875994593430666,0.3532041781388945,10.0,4.5
Dell,Workplace,Laptop,476.1347392476322,0.21205375990988287,5.012285370939651,0.8448635197164475,35.0,7.42
Dell,Workplace,Monitor,1724.048168018353,0.40614575956434895,5.999552621026225,0.4265096556816618,19.8,13.55
Dell,Workplace,Monitor,1939.6782864845916,0.19580384167752976,5.9830867976873625,0.8741359829951668,22.2,16.38
Dell,Workplace,Laptop,2722.2723249245464,0.49627208457932187,4.994242387510738,0.07432919438660406,17.4,18.66
Dell,Workplace,Monitor,192.6287292472067,0.11362580234186208,3.991833625491634,1.1397801960388687,19.6,0.67
Dell,Workplace,Server,816.4792416621691,0.1833127417200151,3.0003724202641844,0.919556035952454,2.1,9.46
Dell,Workplace,Laptop,650.0117569760752,0.09382875496802687,5.009565771869708,1.3324881172937062,8.1,3.33
Dell,Workplace,Desktop,937.5952997735756,0.4791003684655405,3.9495644466112765,0.2516354414220648,0.5,11.91
Dell,Workplace,Monitor,902.4331272889211,0.08341736977497413,4.024678623950622,1.4436150977884523,17.6,3.74
Dell,Workplace,Monitor,97.27690756215253,0.17429979653757763,5.994956244178096,0.9918636088814682,47.2,7.59
Dell,Workplace,Monitor,284.0232200536269,0.050195189472628556,5.025283963270965,1.4459985359771814,15.0,5.15
Dell,Workplace,Monitor,577.7167201558715,0.2903974868785084,4.993978600959231,0.6395172962067288,11.8,3.7
Dell,Workplace,Laptop,901.4711110508363,0.2918174569307437,4.965548896354513,0.16943123084859665,24.0,7.24
Dell,Workplace,Laptop,155.53117676960838,0.13064893545810163,3.990750998451192,0.7271770235994949,15.5,3.26
Dell,Workplace,Laptop,800.1285112111933,0.0825338527340762,2.978863424170661,1.0775561471876733,15.1,1.35
Dell,Workplace,Desktop,252.7714766128102,0.1786967189872654,2.9970582269375963,0.25727429523114753,12.6,4.7
Dell,Workplace,Monitor,456.7154282567613,0.3234892601325428,5.979388200202556,0.9013821092348959,14.9,8.05
Dell,Workplace,Monitor,1925.4657374419558,0.39145229068063314,5.98522161078171,0.31094599662597194,21.0,20.82
Dell,Workplace,Laptop,1805.7121610934014,0.29189682164021963,5.97492140710848,0.6468430289809928,9.0,7.85
Dell,Workplace,Laptop,3112.1718578463583,0.40942492957017024,3.955338610942848,0.13441951337858382,20.1,26.45
Dell,Workplace,Monitor,479.2572149041388,0.08648913921425531,4.98309181889269,0.9079644090890688,8.0,2.86
Dell,Workplace,Laptop,2998.9698209983185,0.3594812335896858,4.012124269048939,0.11554765192909175,23.4,15.13
Dell,Workplace,Laptop,1053.4119962568861,0.2628046947972384,4.0227902250007235,0.3321648151431745,11.6,12.77
Dell,Workplace,Laptop,2340.959182798793,0.34409072394007995,5.980146146221223,0.22435547749841125,41.3,15.0
Dell,Workplace,Desktop,61.21124359659027,0.23523452753392268,2.989871017115841,0.5962591803979251,0.6,0.93
Dell,Workplace,Laptop,2429.560379983523,0.3778030612578135,6.0078418995631395,0.16826674627256494,7.3,18.86
Dell,Workplace,Desktop,1687.8354028879935,0.3854400906689665,3.9984558640582533,0.1228587342680944,2.6,14.36
Dell,Workplace,Desktop,850.2286122846509,0.2459469683897571,4.004321891084365,0.6655391604761964,6.2,3.04
Dell,Workplace,Monitor,772.0401521083087,0.12600437177298768,5.034221781943986,0.7557522329825599,28.5,13.23
Dell,Workplace,Desktop,74.84531388296315,0.14995174730208005,4.966828444558581,1.1329262459712457,1.9,1.9
Dell,Workplace,Laptop,1013.0858093580883,0.20277326582587843,3.03081579618843,0.5829077576992028,10.0,2.92
Dell,Workplace,Desktop,1170.6221284654184,0.16108950105019812,3.0035500734874057,0.5487357514059069,12.3,3.06
Dell,Workplace,Laptop,948.1480799467511,0.06330462503662272,4.0154856520944175,1.2432311881656843,31.7,6.57
Dell,Workplace,Laptop,184.98000921948756,0.05958247001070437,3.0282217461350274,1.2045155898878042,25.0,0.65
Dell,Workplace,Laptop,242.6094293797543,0.14335415391418954,4.988107932765051,1.0541848282403707,21.3,7.54
Dell,Workplace,Desktop,573.6045382700913,0.0720816874305201,2.965841865466798,1.1517281878303591,14.4,1.87
Dell,Workplace,Desktop,88.0576657583684,0.131470660369431,3.960244523584535,1.0256830061965958,6.6,3.81
Dell,Workplace,Monitor,780.8497372781558,0.4030127829151466,4.968100626211379,0.635967683724983,18.4,7.63
Dell,Workplace,Desktop,698.2510619012186,0.18970919150464743,4.99666038278044,1.0221067418168748,2.3,3.69
Dell,Workplace,Monitor,734.0148219261251,0.20237323197512355,5.977058089839948,0.9286035011766127,27.6,10.63
Dell,Workplace,Monitor,1929.1418313840181,0.5277453299805794,6.021196793270694,0.06859173602659531,20.0,16.89
Dell,Workplace,Laptop,1281.2135401147168,0.12300431322599366,4.003961282508086,0.8792740380571781,5.7,11.7
Dell,Workplace,Monitor,1423.4067723453757,0.14051863265579745,6.01256504460129,0.9348188907446809,37.7,6.89
Dell,Workplace,Monitor,57.57120158517408,0.11623173967648416,2.9808145010180995,1.4945687815367121,35.1,2.96
Dell,Workplace,Desktop,702.9101185495219,0.1045755938755879,5.013298781454489,0.7255437927707077,21.3,12.86
Dell,Workplace,Laptop,158.6987299845551,0.05625669169931731,4.01352140204226,1.3059616135971737,32.7,1.79
Dell,Workplace,Monitor,59.64223658776148,0.2774636699099906,4.998988661563696,0.6428104892487828,4.9,1.29
Dell,Workplace,Laptop,601.4278932309205,0.4582234717123064,3.014815475824236,0.19874554368977884,23.8,12.82
Dell,Workplace,Laptop,105.05450281120451,0.21396659035265675,4.012285872577331,0.8471445323467662,16.7,0.76
Dell,Workplace,Monitor,2522.9063840839094,0.4139292545001577,5.999000761463982,0.45487810187994376,43.1,21.56
Dell,Workplace,Laptop,276.7074036472663,0.26245350502312254,5.027762446806859,0.6711734176615848,12.8,3.05
Dell,Workplace,Desktop,939.8674289865118,0.47803705949305414,3.972015577026396,0.24720250972114766,0.4,11.89
Dell,Workplace,Desktop,718.1928498662328,0.2940074109467437,3.0211007743258382,0.44643234631195805,2.4,6.29
Dell,Workplace,Monitor,158.4469111394748,0.08682932144991705,4.977179976033393,1.2018342551097012,43.5,2.27
Dell,Workplace,Desktop,629.5602737855387,0.15066515886151868,4.023611981951007,1.0347876161936587,10.9,8.22
Dell,Workplace,Desktop,737.4605698882353,0.16372818059845473,4.002664029104366,0.976017619800901,8.6,1.4
Dell,Workplace,Monitor,1051.0563621694125,0.06102287547442812,4.979257026306056,0.8030252167427485,36.3,13.14
Dell,Workplace,Laptop,167.23967521522454,0.10332065444817326,4.01154764258109,1.392973600950284,15.2,2.9
Dell,Workplace,Monitor,430.61824145798795,0.2683902003499534,4.994146806769696,0.9543716379852258,27.9,10.89
Dell,Workplace,Desktop,1257.6013649903282,0.21580541527861835,4.994233082390619,0.5855766470037208,8.2,4.28
Dell,Workplace,Monitor,954.8755723526568,0.2689386499525554,6.049373250415517,0.2483107560329571,15.9,5.21
Dell,Workplace,Monitor,18.463605961867543,0.19459603721789917,5.000055833110213,0.8514932068890387,13.7,3.4
Dell,Workplace,Desktop,1775.9507170871489,0.3220343712123609,4.965727863955199,0.27259273398377615,14.6,7.71
Dell,Workplace,Monitor,1717.5696866044234,0.3310650803295562,6.006579009544129,0.30599783545114423,31.9,15.99
Dell,Workplace,Laptop,879.9068581673746,0.21045854495235797,5.035056201333622,0.7533792123939566,27.3,12.59
Dell,Workplace,Monitor,1460.0952777554987,0.19582009897308184,6.044382566376625,0.677718371920908,37.1,11.5
Dell,Workplace,Monitor,885.3551329610023,0.3156072899823176,6.01985044550893,0.5775013456166326,21.6,14.38
Dell,Workplace,Monitor,1687.965979912108,0.35240193453321844,6.014902009940104,0.23751087080519842,11.9,14.18
Dell,Workplace,Monitor,824.3624348968765,0.2714209085494497,5.005198017716331,0.8366846817909019,9.8,7.22
Dell,Workplace,Desktop,926.8731281474927,0.27848170667758904,2.9731453734964424,0.3291940793237108,19.2,5.87
Dell,Workplace,Desktop,1130.7768067120014,0.4108723893792385,3.9883303390729052,0.5318046153568248,13.0,15.62
Dell,Workplace,Monitor,1000.493266497139,0.17846401298001405,6.025060925981679,0.345122213543845,18.7,7.11
Dell,Workplace,Laptop,161.98043065746165,0.47928170051572444,4.021044188704039,0.7584233308752719,0.8,1.46
Dell,Workplace,Monitor,343.45289077510284,0.608018054686358,3.9914375996939717,0.1876843965040885,0.5,11.49
Dell,Workplace,Laptop,419.2862160782354,0.1186767428387196,2.992112042927688,1.101809027392011,15.3,1.4
Dell,Workplace,Laptop,2594.56765520612,0.18168876034032702,6.0041509334160175,0.4478636746149109,27.1,18.16
Dell,Workplace,Laptop,802.2981075998644,0.33694366236432105,5.001624691415387,0.8024510871416484,11.5,14.31
Dell,Workplace,Monitor,600.1154157518187,0.2361248324152369,4.979809436424493,0.6138377680682953,18.6,12.84
Dell,Workplace,Laptop,1001.5528817715166,0.24906965180210378,4.998211247722627,0.4124699356337458,26.4,10.17
Dell,Workplace,Desktop,335.46972720963043,0.10849080753644756,4.003596592588575,0.8938126538599445,14.5,6.96
Dell,Workplace,Laptop,402.38747451387917,0.1223269471596963,2.9762527921968234,1.1019573591980216,15.5,1.42
Dell,Workplace,Laptop,379.2173485579215,0.24495987290992008,4.9751802580010365,0.7197711455813516,12.8,9.89
Dell,Workplace,Monitor,1031.5930299376898,0.35764756960322824,6.033856716122982,0.6528398600786315,11.6,8.62
Dell,Workplace,Laptop,2375.6580827880816,0.30317117010570255,5.9583465381056335,0.5186025419412297,15.5,15.47
Dell,Workplace,Monitor,758.0536494938485,0.13998393649891727,1.959362563533677,0.7741396631697772,4.7,2.49
Dell,Workplace,Laptop,1186.5197636068158,0.2893127539632368,5.001255616144779,0.4825522721121893,25.9,9.17
Dell,Workplace,Monitor,1624.1572313759202,0.2729716568493866,4.995094448554719,0.527453791309018,36.4,11.52
Dell,Workplace,Monitor,495.0963352835687,0.2540605459303584,5.001269379347273,0.8350418489275436,28.5,4.59
Dell,Workplace,Laptop,1249.812978437923,0.32540016701257524,5.975309257604017,0.6892611985219045,26.3,10.61
Dell,Workplace,Laptop,889.2102789271567,0.17011814847042245,5.978477110002795,0.7362030047635467,22.5,12.67
Dell,Workplace,Laptop,776.7357975987288,0.15200015631541872,5.00499627169544,0.6821090396720095,18.6,5.64
Dell,Workplace,Laptop,390.09656966628927,0.26065014041018714,3.999809766697361,0.8657713662994092,2.4,4.71
Dell,Workplace,Laptop,325.26020305808186,0.0602281605321918,2.9937392388661017,0.9221002221345409,18.1,3.84
Dell,Workplace,Laptop,1682.8666229003684,0.29103045013370793,5.022077221375107,0.7388744581322854,20.0,10.44
Dell,Workplace,Laptop,499.73851692478456,0.18845487350124818,5.012829773471147,0.865188310851199,4.0,7.01
Dell,Workplace,Monitor,819.9808144541092,0.15422986039785505,4.973600811867572,0.42742901416752105,32.6,7.29
Dell,Workplace,Monitor,1507.140262293118,0.41870979694747273,6.0236449068547655,0.23038581271419986,19.1,12.39
Dell,Workplace,Desktop,156.73248100598977,0.14127251887742365,3.013193213785072,0.642867633597834,14.4,1.88
Dell,Workplace,Desktop,1025.0467091964147,0.16006931998256163,1.996493350248204,0.7836609534502387,1.4,1.05
Dell,Workplace,Laptop,921.848737445729,0.26894437832684986,4.986082473202017,0.8430617871348418,12.8,7.69
Dell,Workplace,Desktop,1245.632574639377,0.1928557184401246,2.988598982452799,0.4190904199867243,11.6,6.77
Dell,Workplace,Laptop,1160.069756625758,0.2709153096056358,3.9817626877140557,0.5481858343097382,5.3,1.81
Dell,Workplace,Monitor,144.06872208905986,0.08583570339391772,5.001707632891466,1.1943063956503783,43.2,2.18
Dell,Workplace,Desktop,96.3529395112709,0.13445192704794287,4.00312550018377,1.0227805535704961,6.6,3.63
Dell,Workplace,Monitor,1196.455676229251,0.12971259836247048,6.018548531255486,0.6812223331412383,22.3,4.85
Dell,Workplace,Monitor,1891.7633008179814,0.19654566322020964,5.978604969759316,0.3969932516979714,29.0,11.52
Dell,Workplace,Laptop,2179.722730092802,0.4434166338130598,5.003483008906381,0.12522167177243182,11.3,14.64
Dell,Workplace,Desktop,106.06774700434681,0.14064613263806738,4.983422025317214,1.13946732363651,1.8,1.79
Dell,Workplace,Desktop,2171.136914400863,0.2729959265486402,4.023159986063252,0.6092718598005296,15.6,12.64
Dell,Workplace,Laptop,273.50205705873566,0.15033452206095707,4.0251489124425595,0.6821797808477061,7.8,4.24
Dell,Workplace,Monitor,2559.6071191554365,0.392222691749148,6.00093596588259,0.23095273077116665,48.0,15.86
Dell,Workplace,Monitor,270.18388523055506,0.15597944157807775,6.0023163392251035,0.6133841163117414,33.1,3.5
Dell,Workplace,Desktop,1041.701488295107,0.16278762028903554,2.0260962759085843,0.7807429041236169,1.5,1.35
Dell,Workplace,Monitor,1361.2116003136246,0.144309463982013,4.997500171528346,1.2633242588295328,22.1,6.15
Dell,Workplace,Monitor,1028.8914774237053,0.17668597603099026,5.019388801107798,0.4681039172106286,11.8,5.91
Dell,Workplace,Desktop,1617.5129216452312,0.5267783519934056,3.9665982108693285,0.07609443189154048,3.9,22.76
Dell,Workplace,Laptop,1964.598850324196,0.2945036345245366,5.020262256400024,0.4374666970230048,11.5,10.31
Dell,Workplace,Monitor,1488.8500114430678,0.1420848935487319,6.014116127793838,1.281823017771452,19.4,9.94
Dell,Workplace,Laptop,648.7189062930786,0.3167691801023742,5.006461157659422,0.41960686463476854,6.9,6.77
Dell,Workplace,Desktop,696.4342208529589,0.13071990933578925,3.9860329205497327,0.7846751023749106,4.7,6.44
Dell,Workplace,Monitor,1502.3619762049577,0.05771666260894861,6.00106587994899,1.265690867570231,39.1,8.87
Dell,Workplace,Monitor,1041.771110770085,0.11569889597920226,5.004246384495569,0.5134415546265231,49.2,6.99
Dell,Workplace,Monitor,503.82669524990166,0.0643999851808788,3.995788284961643,0.8164678929282437,38.0,4.29
Dell,Workplace,Desktop,95.0956465142874,0.15412089550458294,2.9799309298479058,1.1064280274525797,9.1,0.49
Dell,Workplace,Desktop,229.25410942017513,0.11697779101737937,4.019592209772851,0.7815674441014621,14.5,3.26
Dell,Workplace,Monitor,812.6842410803772,0.404210690911335,6.00867326853211,0.5770055475720945,18.0,17.06
Dell,Workplace,Laptop,762.9997854186594,0.10885193569801883,4.976759826634118,0.5453940804881438,16.9,1.62
Dell,Workplace,Monitor,226.99193452751678,0.09527350616802181,5.0183800428973235,1.0056486114296632,23.4,4.96
Dell,Workplace,Monitor,964.44088289964,0.434548654545667,5.018990456202974,0.32126795813597214,6.9,7.91
Dell,Workplace,Monitor,115.45047919611739,0.11985186636068032,5.036150580239107,1.243633511133296,12.9,1.85
Dell,Workplace,Monitor,1072.8894656553357,0.10775637093840708,1.9861985862825677,0.8069654882311873,6.3,1.98
Dell,Workplace,Monitor,288.23068731474063,0.14427914923280355,5.980454837014336,1.1518206146769001,20.9,6.52
Dell,Workplace,Monitor,1574.4624448276163,0.2624153981464984,5.020135828634652,0.7950462811631571,25.8,12.63
Dell,Workplace,Monitor,358.6568452842738,0.0918424759821635,5.993638076847226,1.1043034925252064,38.7,3.41
Dell,Workplace,Laptop,943.554532369417,0.1404129796005554,5.000238430755853,0.8653451329358178,12.6,4.05
Dell,Workplace,Monitor,1034.9970736646605,0.10191875215471338,5.00807686337038,1.0470279963068116,29.3,3.21
Dell,Workplace,Desktop,1565.9117403050088,0.15173575265312583,3.0061314564723416,0.6674069085529442,25.6,10.59
Dell,Workplace,Desktop,604.1813651607633,0.32335349585575485,2.00778432591586,0.5155868091097574,16.4,2.17
Dell,Workplace,Laptop,143.42130935610467,0.2619079409193491,4.009923956223473,0.7123513218152705,7.5,4.68
Dell,Workplace,Monitor,613.0778814874776,0.42410335566111196,5.019604508669677,0.41679600025723834,23.9,11.92
Dell,Workplace,Monitor,248.45002486884445,0.3503896261034302,4.9996495934238006,0.41461988328791166,27.5,6.02
Dell,Workplace,Laptop,356.2830449533415,0.07069099611957919,4.0074752701370615,1.0767046446801403,12.7,0.78
Dell,Workplace,Laptop,229.52472703402108,0.1766173486837097,4.0207391547140725,0.9086423218474782,5.3,2.16
Dell,Workplace,Monitor,1629.9065365576766,0.239277121947112,5.975885820142006,0.601102098587124,16.0,8.34
Dell,Workplace,Laptop,754.7484197700393,0.30972586233226806,6.005554699677996,0.6000595826172632,3.8,10.98
Dell,Workplace,Monitor,1916.3745792744212,0.40903572923821196,5.030005805907598,0.26571315111638527,17.3,14.6
Dell,Workplace,Laptop,932.0886402797519,0.20908682395086942,4.981094157630561,1.0529405796272637,6.7,9.29
Dell,Workplace,Desktop,1990.3683337345747,0.28414961848328835,4.024430286677892,0.5822684608297309,24.9,13.08
Dell,Workplace,Desktop,423.07717426288866,0.11690041020867718,5.006496088743263,1.0509870523152374,2.7,8.11
Dell,Workplace,Monitor,2085.981025754242,0.19461320158600454,5.04644962890214,0.6595763447611679,29.2,15.75
Dell,Workplace,Monitor,1029.1036153584494,0.10597851356722009,4.981146147274424,0.6777350362521871,22.7,12.57
Dell,Workplace,Laptop,1525.740240201256,0.12432771907670477,4.960871188864825,0.8116803507288841,21.4,11.88
Dell,Workplace,Monitor,1663.7161521106239,0.7289694076114608,6.012655343033321,0.12806443674263074,16.8,12.44
Dell,Workplace,Laptop,705.4618585187387,0.10763603186895414,5.024698603612412,1.172547360491039,18.3,5.51
Dell,Workplace,Desktop,510.62754560868103,0.1961187487811889,1.9777012060715555,1.201502669525045,2.3,3.8
Dell,Workplace,Monitor,1895.3832175136183,0.3037558680612675,5.977562701883836,0.41002896015089535,24.8,9.89
Dell,Workplace,Monitor,1938.849323422101,0.3264283584198309,5.994445006635496,0.2864981044827031,29.5,19.69
Dell,Workplace,Laptop,908.4728620564624,0.24908173734071032,3.985475200071335,0.769982987089217,7.7,0.42
Dell,Workplace,Desktop,56.67782356195908,0.08800501494772994,4.013654249032087,1.4709207616993532,4.1,0.69
Dell,Workplace,Monitor,148.5299455326186,0.07676600323259608,6.003808077404702,1.1227919858042876,17.3,10.48
Dell,Workplace,Desktop,447.82099203013144,0.17828101410780628,3.9915131301363025,0.7457097576108495,20.9,5.06
Dell,Workplace,Laptop,1434.8901535372636,0.4389647831309277,6.005114205122229,0.5003574151092187,18.3,14.55
Dell,Workplace,Desktop,901.7945467564242,0.14555052393533305,4.959935539407348,0.7971053965436494,15.1,5.37
Dell,Workplace,Monitor,464.4718727965072,0.14396296451672302,6.0053267977148375,0.8897353119687189,21.2,7.24
Dell,Workplace,Monitor,2006.7556644232257,0.22932322451264117,6.008820908388139,0.5125301266950334,45.1,21.8
Dell,Workplace,Laptop,244.78466766113877,0.15084551582988662,3.9823612033531637,0.9342975847061893,9.9,3.17
Dell,Workplace,Monitor,254.30459448968665,0.2731801907741041,5.033732900644645,0.9854492213013428,5.9,5.68
Dell,Workplace,Desktop,2543.4466157572383,0.35830102431335104,5.02746151792843,0.09621720224349951,8.2,16.29
Dell,Workplace,Monitor,274.98548152561636,0.15559512984006058,5.9920884446560505,0.919662942948486,30.0,9.99
Dell,Workplace,Monitor,336.3434617231525,0.23177870812534135,5.003997549705399,0.4462153626153413,15.0,4.53
Dell,Workplace,Desktop,97.87959138156097,0.15810054820351718,2.9944604479737125,1.1030520609911447,8.9,0.65
Dell,Workplace,Monitor,1867.1233982849458,0.39865887766620794,6.00166201835938,0.6361937530699594,23.1,15.34
Dell,Workplace,Monitor,1022.3171326392481,0.08687854746512723,5.004183219268856,1.1635501646119601,33.7,9.99
Dell,Workplace,Laptop,434.57214554988053,0.07531325125803931,4.983090176388999,1.2207337318025735,21.5,1.81
Dell,Workplace,Desktop,865.2323143601234,0.4742453052451162,2.994028256798235,0.08260511519591032,19.1,9.7
Dell,Workplace,Monitor,2256.967159164922,0.3530403029309111,5.990509799462807,0.4125062297344602,13.9,20.41
Dell,Workplace,Desktop,90.80943805420017,0.2214503659376508,4.033210759772554,1.1464090217460372,10.9,4.52
Dell,Workplace,Monitor,1030.8907896132773,0.2220089564849594,5.999754800663905,0.9518884097540595,18.1,12.96
Dell,Workplace,Laptop,1504.3192324768415,0.12409304513831038,4.958384296390656,0.8102052671213745,21.7,11.78
Dell,Workplace,Laptop,1041.0697259399308,0.47894993456907464,5.980525582130563,0.2667258390244362,9.3,17.03
Dell,Workplace,Monitor,561.6126096246012,0.26967166072476223,5.972642094849153,0.43396491628144984,18.3,8.33
Dell,Workplace,Monitor,1917.797208669266,0.2893616902036748,5.9638191691626625,0.6875092894246291,9.1,22.5
Dell,Workplace,Desktop,566.5575458049173,0.4674672865347731,2.9833308502026394,0.22444286472041924,1.6,3.43
Dell,Workplace,Monitor,1801.741497430401,0.3799028458160997,6.012362811681434,0.4250654453259066,23.0,16.47
Dell,Workplace,Monitor,2786.57934822671,0.36676208109887865,6.009131958574881,0.43607572095762775,15.3,26.71
Dell,Workplace,Laptop,402.947691565531,0.38560288588954816,3.0244696071773225,0.2806559629292454,3.3,7.9
Dell,Workplace,Desktop,1593.2467961297823,0.2649125840851508,5.008345599994335,0.4407053269565576,1.8,11.85
Dell,Workplace,Desktop,533.1302090994919,0.08197483995611413,3.002680567531799,0.9964850236902081,5.5,5.08
Dell,Workplace,Laptop,365.16291166855706,0.13934920458287842,4.993806653066186,1.1771544318222127,6.9,1.52
Dell,Workplace,Laptop,536.3242945682354,0.2950078759421094,3.9877675662688596,0.6074459061357801,4.9,7.85
Dell,Workplace,Monitor,3048.983583962242,0.3038327223127005,4.981447226261248,0.2898197157721,15.0,12.98
Dell,Workplace,Desktop,881.7862814042055,0.06247865362879153,3.002330607705072,1.4058802331666156,2.7,4.86
Dell,Workplace,Monitor,354.11084696135936,0.06230638111585665,6.032294213967901,1.4292285084032548,33.4,2.05
Dell,Workplace,Laptop,1319.6502973069082,0.22867471069094547,4.966208003169532,0.693076560013342,16.3,7.76
Dell,Workplace,Laptop,116.08498500438714,0.12826842452041495,3.9866334069380014,1.050114544053295,3.2,0.53
Dell,Workplace,Desktop,1555.340345028593,0.26421401470957295,4.959783924701346,0.4422519391057129,1.8,11.63
Dell,Workplace,Desktop,452.19355259633284,0.15900094299998194,1.9720499042116253,0.7637800626052201,13.3,5.67
Dell,Workplace,Monitor,1403.9403150404273,0.2396419565643481,5.009489798421509,0.6949660028258894,27.1,7.39
Dell,Workplace,Laptop,712.8435154543107,0.3011895030773717,3.9513642627286307,0.4147684135150839,9.8,14.64
Dell,Workplace,Desktop,739.5870556067146,0.26458947025294643,4.001148030675194,0.3632878883652923,7.4,8.73
Dell,Workplace,Monitor,1481.6318187397812,0.20827934373591053,5.99807772402709,0.5121630066703129,37.8,21.39
Dell,Workplace,Laptop,537.708284340029,0.17688071329602295,3.9831705718374377,0.6393804024288314,10.4,2.46
Dell,Workplace,Laptop,449.37445155408136,0.20821607705957226,5.0207638331434845,0.29288784188278005,25.6,3.52
Dell,Workplace,Monitor,873.2451171892728,0.11968261552329652,4.986688274665333,0.8860003875882387,28.4,8.94
Dell,Workplace,Monitor,1468.7681890874028,0.20785739841623366,5.976015814336946,0.5038282902403797,37.6,21.44
Dell,Workplace,Monitor,2287.273265727097,0.40602852239968773,5.001715517156889,0.29216104403714366,14.4,15.94
Dell,Workplace,Laptop,1398.0847898149905,0.2518927773296736,4.00405297686165,0.615667238784259,14.3,5.49
Dell,Workplace,Desktop,855.9679707535091,0.2040193979667047,2.006126445869162,0.8670380547738178,18.7,3.26
Dell,Workplace,Laptop,610.9870638800876,0.18153536335781656,3.995844152793471,0.5565860892025422,6.5,8.97
Dell,Workplace,Laptop,1069.041936344443,0.16773476689487116,5.011941276433931,0.6428434762824896,36.0,9.5
Dell,Workplace,Desktop,693.061694866402,0.2500651533078873,4.033476669558708,0.660586482388867,8.7,6.73
Dell,Workplace,Monitor,1043.1733221635266,0.6430138432266405,5.974059481857442,0.13167816629295925,3.4,18.14
Dell,Workplace,Monitor,465.5816958081373,0.35739131330447155,5.98593972913893,0.7772796025785884,2.7,6.03
Dell,Workplace,Monitor,1364.8550960777661,0.19228956000284247,4.993110203288587,0.4572402263706964,29.7,5.68
Dell,Workplace,Monitor,1085.5158063034087,0.13566942181057154,5.9840343446106194,0.6716549400921206,33.3,5.68
Dell,Workplace,Monitor,1263.7863556814461,0.20008558115746639,5.984577663217141,0.7332948073932337,18.2,8.13
Dell,Workplace,Laptop,123.82022417134546,0.08222541365651732,2.9978104427934253,1.299331269869257,14.1,0.96
Dell,Workplace,Laptop,1771.2159887766072,0.22791075317325246,5.019519511641196,0.19192323849823517,20.0,14.39
Dell,Workplace,Desktop,2161.695202728168,0.1989403430910948,3.003267679528982,0.5110738014135932,20.3,5.88
Dell,Workplace,Desktop,126.69695099698588,0.10195967079264294,5.012614796452055,1.3871686354357322,12.0,0.76
Dell,Workplace,Laptop,1490.9577263103067,0.05683560840166439,5.01761195162088,1.096144945040226,30.6,9.76
Dell,Workplace,Laptop,833.6367904357254,0.18171891476268562,5.973687142911665,0.7132972610508744,22.3,17.84
Dell,Workplace,Monitor,512.9172040389793,0.24786713935146118,5.05194836299647,0.8211731081014905,28.5,4.54
Dell,Workplace,Desktop,566.6222399878058,0.14208590364786816,4.959421456117432,0.9091409739950912,13.2,7.66
Dell,Workplace,Monitor,1313.0615150496849,0.12707843374382127,5.003965919991876,0.694179625755937,40.2,8.65
